live_id,started,end,subject,fee,taken,comment_count,score,message_count,user_id,auth_description,status,short_name,live_num,available_num,great_num,answer_count,articles_count,columns_count,favorite_count,favorited_count,follower_count,following_columns_count,following_count,following_favlists_count,following_question_count,following_topic_count,gender,hosted_live_count,logs_count,marked_answers_count,participated_live_count,pins_count,question_count,thanked_count,user_type,voteup_count,business_name,diploma,school,location
7.80E+17,1478671471,1479221108,一小时快速入门「精酿啤酒」,29,200,27,4.59,119,2d0ca4e8b8d1fc14eb0da0e9423c9cca,,ended,美食,109,106,102,517,61,7,3,94329,55272,71,961,30,1597,85,1,1,79,26,31,167,0,37335,people,250114,互联网,0,华北电力大学,北京
7.71E+17,1476693141,1477408095,品茶：凤凰单丛,20,242,35,4.69,104,1c786596a185862874c0e4eeadd0211f,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,18,10,1,0,35322,37006,1,44,1,45,4,0,7,6,12,4,0,2,7637,people,22476,,,,
7.72E+17,1476767924,1478310063,在商业银行对公条线的第八年,39,1801,122,4.18,112,c188650fc05edbb8c55cffc2f3ae7f46,主讲人已通过实名认证。,ended,金融经济,909,891,874,23,1,5,14,11229,29506,212,425,32,2035,53,0,1,64,6,127,799,2,1475,people,6270,,,,
7.57E+17,1473228338,1474560201,从零开始学习累积航空里程,39.9,1188,100,4.53,239,5413bb6842f1dd6a944d754f0f2eed37,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,74,125,4,0,34951,26079,36,231,1,202,49,1,3,111,24,22,539,11,3312,people,24373,旅游,0,Grenoble Ecole de Management,北京
7.59E+17,1473663548,1474119297,当下球鞋文化的新趋势,12.99,472,35,4.4,71,31a9a38f44ea3f66a104fabf8049dde8,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,536,144,3,19,48864,39768,21,160,5,2018,57,1,4,245,56,19,405,38,21225,people,190355,零售,,同济大学,上海
7.43E+17,1470031510,1470491847,「猜」天气，有多难,9.99,394,38,4.71,124,19cca6462ccf9b9a67e4982c8dd6f16a,主讲人已通过实名认证。,ended,科学技术,675,664,662,135,30,2,1,14657,46066,14,176,12,437,29,1,2,632,48,14,50,1,7198,people,41069,,,,
7.47E+17,1470901980,1471616942,如何成为数据驱动型公司,29,493,12,3.92,101,8f89f417fbed95a9a9b05084312ad6f2,主讲人已通过实名认证。,ended,科学技术,675,664,662,151,122,1,1,9637,11763,18,120,0,167,36,1,4,8,3,9,24,3,978,people,8821,互联网,0,浙江大学,北京
7.37E+17,1468562117,1469107798,如何利用社交网络做推广,59.9,1334,51,3.9,121,35b4ee01cfaf93b3c2a8715d49fb151a,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,0,4,0,9,22426,83570,19,171,12,608,7,1,3,134,0,20,0,39,0,people,167,广告,,,北京
7.54E+17,1472536782,1473779793,与 magasa 一起聊电影,29.99,2608,150,4.57,187,78dd7b7be85989df73b8b0ee1857e537,主讲人已通过实名认证。,ended,音影游,597,585,580,832,118,3,0,94924,524126,3,56,0,845,21,1,2,274,78,16,0,0,76680,people,478846,创意艺术,0,科尔沁小学,南瓦利斯特里姆
7.54E+17,1472449791,1473739478,爱情里的信任与背叛：性、欲望与信任重建,39,3212,371,4.61,131,a3b85c07c9274b2396972ee257aca926,主讲人已通过实名认证。,ended,心理学,313,303,291,39,12,1,5,26667,58583,23,120,0,68,36,0,8,0,15,35,5,0,6838,people,13992,咨询分析,0,香港大学 (The University of Hong Kong),广州市
7.48E+17,1471077971,1471700056,中国私募股权投资基金面面观,50,377,19,4.53,107,fc1d975d0f67d8201697544b0cf1d986,,ended,金融经济,909,891,874,0,0,0,7,12236,20251,20,78,5,499,61,1,1,231,0,23,5,0,0,people,0,,,,
7.47E+17,1470900970,1471444348,你还在使用上世纪的厨房设备么？不考虑升级么？,19,764,32,3.84,71,68bb20e3a37968e48b34a4a8d07fef8e,主讲人已通过实名认证。,ended,美食,109,106,102,443,28,4,6,164555,125911,53,296,12,673,22,1,3,251,29,27,451,49,34796,people,157795,特殊建造,,VIA University College,北京
7.44E+17,1470125460,1470492331,去香港开基金,49,509,34,4.82,149,3e228a65f06dd7cebeac24e8e0d4e513,主讲人已通过实名认证。,ended,法律,372,368,365,16,0,0,0,49918,15428,7,162,0,156,10,0,2,44,4,47,4,0,1190,people,5877,,,,
7.42E+17,1469760315,1470326417,手机数据里的经济学,39,365,18,4.72,181,10da86192f11b8174cbe413ccab33c19,,ended,互联网,1085,1067,1047,15,6,1,1,822,3217,78,178,9,396,67,1,1,0,1,36,57,0,132,people,3313,科研,,THU,北京
7.45E+17,1470329276,1470577359,工作了才开始学钢琴晚吗？,29,622,55,3.65,57,35bc2a43aeceab9f2f63f74b113d945d,,ended,艺术,595,590,584,9,0,0,0,4602,11399,0,0,0,28,10,1,2,0,2,0,0,0,3183,people,10757,,0,纽约茱莉亚音乐学院,
7.43E+17,1469979551,1470320951,你和你的伴侣真的在沟通吗？,19,4259,404,4.64,200,a3b85c07c9274b2396972ee257aca926,主讲人已通过实名认证。,ended,心理学,313,303,291,39,12,1,5,26667,58583,23,120,0,68,36,0,8,0,15,35,5,0,6838,people,13992,咨询分析,0,香港大学 (The University of Hong Kong),广州市
7.35E+17,1467947089,1468240457,香水与背后的故事们,12.22,399,20,4.5,121,cdc534bb0eb3ea0d30210d11b19f1998,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,153,43,2,5,179352,274009,40,297,1,801,310,0,4,77,42,15,35,3,35032,people,103969,,,,深圳市
7.35E+17,1467898729,1468332453,「靠谱」的医学美容,24.9,830,89,4.55,129,02c2b133fa04121ec5cfe00b54e2e8b3,主讲人已通过实名认证。,ended,医学健康,422,416,415,104,48,1,7,43414,102294,30,242,7,299,35,0,16,170,16,117,110,6,8058,people,35610,临床医疗,0,中国医科大学,沈阳
7.33E+17,1467614659,1467734691,美漫：从九头蛇美队说起,19.17,524,45,4.53,185,7806a9a8bcca9208159b585fe678e3bf,主讲人已通过实名认证。,ended,音影游,597,585,580,768,57,2,1,31154,132593,146,1563,14,1496,46,1,3,119,46,34,499,9,20970,people,94268,资本投资,0,中国传媒大学,北京
7.33E+17,1467552968,1467725216,银行小微零售条线面面观,9.99,343,21,3.76,54,a4f24721044d69ccaf26e490d494050d,,ended,金融经济,909,891,874,136,37,4,2,22102,43431,22,137,6,1268,17,1,1,166,12,15,29,2,7755,people,41807,银行,,,福州
7.31E+17,1467178219,1467533418,作曲家到底是怎么工作的,12.34,1420,162,4.61,92,07b45f00c0eccbd8b8e046515d6e846c,主讲人已通过实名认证。,ended,职业,1915,1894,1858,1233,60,1,0,92817,216544,21,580,2,457,29,1,9,14,17,6,228,0,35640,people,247394,金属加工,0,特朗普大学,三角铁十级
7.32E+17,1467277431,1467383378,买房避坑指南：合同篇,39.9,739,98,4.81,122,e000a9cfe2bde20026589244fe339cde,主讲人已通过实名认证。,ended,法律,372,368,365,1135,101,1,11,140817,213473,17,201,0,1288,37,1,14,39,29,41,150,9,48014,people,295734,法律,,,北京、上海
7.30E+17,1466740786,1466953066,股权架构和股权激励计划小知识,88,209,22,4.18,109,52d859fe2edb2f0ab9067483cf6f3ef3,主讲人已通过实名认证。,ended,金融经济,909,891,874,470,44,1,0,44072,111343,41,191,0,803,56,1,4,131,78,37,401,17,12391,people,52695,证券投资,,,上海市
7.29E+17,1466659711,1466773338,如何开发和运营一款媒体型产品,49,182,8,3.88,56,14e9552877a7851f9384391bc0c26f88,,ended,互联网,1085,1067,1047,0,1,0,1,1,139,0,1,0,1,21,1,1,0,0,0,0,0,0,people,22,互联网,0,北京大学,北京
7.26E+17,1465875903,1465999200,1000 元一餐的寿司贵在哪里,9.99,983,91,4.37,50,9dd715d906e272c3f88222cad7af7ed8,主讲人已通过实名认证。,ended,美食,109,106,102,335,52,2,12,97434,190072,109,352,7,1302,61,1,1,150,53,31,104,11,21452,people,71557,食品饮料业,,,上海
7.24E+17,1465361113,1465567200,从这里开始了解清酒,19.99,318,22,4.77,131,4c96e90c3afce0abe46521351c97deff,,ended,美食,109,106,102,94,29,2,1,41662,28877,2,77,5,98,10,1,1,14,16,1,0,1,8871,people,28509,,,,广州
7.23E+17,1465134086,1465311600,关于戏剧，你想知道什么？,9.99,430,20,3.85,82,482433a0a3a53b17b1c2678717f877c4,主讲人已通过实名认证。,ended,艺术,595,590,584,90,18,1,1,14654,63519,2,288,4,577,5,1,2,103,24,12,161,3,7377,people,33439,创意艺术,,复旦大学,上海
7.20E+17,1464431753,1464534000,跑完珠峰马拉松，我来和你聊天,9.99,229,10,3.8,141,3b4c31848309b4109a738ee0e523cad7,主讲人已通过实名认证。,ended,体育,245,226,243,579,95,3,20,41022,283108,48,394,2,1034,121,1,5,179,40,137,2750,31,22634,people,118311,创意艺术,0,北京电影学院文学系,北京
7.19E+17,1464277607,1464357600,法医的日常,9.99,1081,110,4.75,111,914027d953e2f32b1b9557b47d485d1d,主讲人已通过实名认证。,ended,职业,1915,1894,1858,426,16,1,20,44658,150489,79,771,17,1298,55,1,4,265,40,66,18,5,28579,people,152119,法律,0,四川大学,帝都
7.19E+17,1464184844,1464271200,探究电动汽车市场,9.99,507,42,4.69,115,5c6d6e992002f94e3e580dfc4702c154,主讲人已通过实名认证。,ended,商业,532,520,512,416,226,5,8,108120,80730,48,210,1,793,9,1,3,273,54,7,250,27,36340,people,139417,,0,加州大学戴维斯分校 (UC Davis),El Cerrito
7.15E+17,1463233609,1463763600,商业银行年报分析,9.99,887,63,4.46,73,14c43fd66aa5f18ca9b20c7e384a176a,主讲人已通过实名认证。,ended,金融经济,909,891,874,112,21,2,9,29100,105033,8,137,2,738,9,1,3,305,80,57,13,4,10878,people,39716,金融,,,北京
9.88E+17,1528367286,1530194332,怎样用指数基金赚足「工资外收入」？,19.9,2615,389,4.63,166,1f23b45639b832b4562e0982ed043935,主讲人已通过实名认证。,ended,金融经济,909,891,874,8,29,2,0,202,1777,10,37,1,26,11,1,1,3,0,1,3,3,5,people,396,金融,,,北京
7.65E+17,1475056050,1476598738,走遍美国的名山大川,19.99,425,34,4.68,280,731e58a6ffe1947bebf340e5f167d910,主讲人已通过实名认证。,ended,旅行,214,206,208,257,180,3,11,33486,45608,20,192,0,22,20,1,3,421,25,51,81,4,10384,people,67252,互联网,,卡内基梅隆大学 (Carnegie Mellon University),美国
7.59E+17,1473752877,1474826346,发现欧洲之美，打造欧洲之旅,19.99,472,45,4.73,307,731e58a6ffe1947bebf340e5f167d910,主讲人已通过实名认证。,ended,旅行,214,206,208,257,180,3,11,33486,45608,20,192,0,22,20,1,3,421,25,51,81,4,10384,people,67252,互联网,,卡内基梅隆大学 (Carnegie Mellon University),美国
8.30E+17,1490757362,1492266869,电影留学作品集锦囊,9.99,552,73,4.74,122,f2b5dc9f9abe855ca603ff8f36ea0910,主讲人已通过实名认证。,ended,音影游,597,585,580,14,39,1,0,754,2326,5,90,0,44,33,0,2,0,0,7,72,0,30,people,972,,,,
8.28E+17,1490077682,1491142606,从零开始的风光摄影课程,12.99,483,49,4.57,162,71de14d92f495b802031574ff2436456,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,2601,125,4,1,116503,87510,18,988,6,2802,35,1,3,327,0,21,1055,37,21876,people,148747,石油工业,,,克拉玛依
8.41E+17,1493286341,1493908049,如何三年掌握英日西三门语言,9.99,6008,719,4.38,281,2928f3ec6880e3358a9d67b1b3926713,主讲人已通过实名认证。,ended,教育,2329,2310,2282,125,14,1,2,482836,105426,8,135,4,449,55,1,3,270,2,24,77,2,72124,people,214800,互联网,,剑桥大学（University of Cambridge）,杭州
7.98E+17,1483002850,1484368360,手把手教你规划一次南极旅行,19.9,224,24,4.79,113,831bddaa78996b9893bf5cef2fe54a74,主讲人已通过实名认证。,ended,旅行,214,206,208,39,22,2,1,48786,77752,9,78,2,163,10,1,5,14,8,17,65,2,12766,people,74918,旅游,,哈尔滨工业大学（HIT）,成都
7.94E+17,1482135363,1483708208,数字货币如何引领金融巨变,9.99,381,37,3.11,50,adeaea7cf567ee5bcda39905df775bf2,,ended,金融经济,909,891,874,48,55,1,0,1035,3010,7,2,0,54,2,0,3,0,1,0,0,0,269,people,748,广播电视,0,纽约大学 (New York University),纽约
7.80E+17,1478678402,1479572784,旅行摄影，普通人怎么进阶？,39,436,32,3.88,154,dabd75381a78a1c4ac18b4f96005f65e,,ended,生活方式,1092,1066,1063,40,16,2,2,91282,46484,7,72,1,70,131,1,5,217,7,1,28,17,13981,people,42967,,0,宾夕法尼亚大学 (University of Pennsylvania),
7.89E+17,1480993504,1481809690,常旅客进阶：住的更聪明一些,19,209,17,4.06,88,f8112d713a57aa00d66f74d8af341012,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,60,17,1,0,64924,29902,26,521,3,378,77,1,6,29,5,34,18,1,14485,people,36457,互联网,,,上海
7.26E+17,1465972928,1466164800,歌剧的台前幕后,9.99,447,22,4.45,92,e7b17a525b9acf3ba93fea29b426394f,主讲人已通过实名认证。,ended,艺术,595,590,584,453,15,1,0,19666,90976,16,309,1,545,102,1,16,85,5,29,57,11,20290,people,133025,,,北京大学,汉堡
7.68E+17,1475848496,1477145477,下一站长线旅行，来南非探险吧,25,77,2,0,104,0dddf50c5ddb7d5194407e4a69f31f48,主讲人已通过实名认证。,ended,旅行,214,206,208,192,9,1,1,172568,73129,4,239,0,752,44,1,2,208,12,7,1,28,42034,people,132008,金融,,,马德里
7.73E+17,1477143230,1477747197,怎样才能写好影评？,59,349,44,3.18,43,7c3c7e582ab433aaf431d5df6c3a8f68,主讲人已通过实名认证。,ended,音影游,597,585,580,454,105,1,0,83589,101457,0,0,0,37,26,1,6,32,10,2,2,1,31297,people,268234,,0,招手海边鸥鸟,
7.68E+17,1475981668,1476459092, 围棋提高漫谈 ,12,710,35,3.86,166,5b67d9a1eb450f8db94b384b173f0917,主讲人已通过实名认证。,ended,心理学,313,303,291,84,13,1,0,53839,99822,12,293,0,183,46,1,33,35,13,100,113,0,9436,people,24246,高新科技,,,北京
7.73E+17,1477018512,1478179732,读书就要读经典,19.99,8950,537,3.71,60,0dcc99ce70f2515c5f60749778866a20,,ended,教育,2329,2310,2282,0,5,1,0,1935,5460,0,0,0,1,15,1,1,0,0,0,0,0,0,people,1762,互联网,,,北京
7.64E+17,1474967991,1476801586,告别千篇一律的旅游证件照,26,261,10,3.8,122,0fe7ca75ae33adb0754c13e124c7ca54,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,12,22,1,0,2021,4940,2,27,0,46,9,1,2,0,0,13,4,0,489,people,7856,地产建筑,0,Washington University in St. Louis,旧金山 (San Francisco)
7.62E+17,1474340909,1475509264, 纯净北欧五国的旅行摄影之旅,10.1,776,34,4,158,80acf9a81d0f6eeb6277f17e4e98114d,,ended,音影游,597,585,580,6,3,0,1,8938,11292,1,6,0,15,10,1,2,3,1,0,0,0,1402,people,5161,高新科技,0,University of Michigan,深圳市
7.64E+17,1474882164,1475246446,边拍边学，从 0 到 1 接近电影梦,9.99,722,38,4.16,132,6f104ff8f6e34037c63f0f7b7b07d648,主讲人已通过实名认证。,ended,音影游,597,585,580,50,69,1,1,19035,45927,4,46,0,95,40,1,4,31,17,4,6,3,9031,people,45641,,0,北京电影学院,上海市
7.62E+17,1474381037,1474983698,低阅读量文章的九个特征,29,991,84,4.63,96,4a7b6005d21aff8928c5c73ce0e85e5c,主讲人已通过实名认证。,ended,教育,2329,2310,2282,623,561,1,0,117702,134451,9,287,0,766,28,1,3,9,0,4,0,2,29415,people,486242,信息传媒,0,中山大学,北京
7.61E+17,1474272028,1474817860,一起来读美国宪法,19,1587,106,4.54,125,6d443177eca4f4f098b4a4b63046b4b0,主讲人已通过实名认证。,ended,法律,372,368,365,846,122,1,0,270373,322345,14,761,0,1155,11,1,9,1111,102,10,344,79,163668,people,1238180,互联网,0,清华大学,北京市
7.56E+17,1473141742,1474049214,一本远洋船长的航海笔记,9.99,1214,67,4.16,208,68709dd7fde0d8d018d2f450eb00a62f,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,15,3,0,2,135,1396,3,28,0,22,6,1,2,0,0,3,0,0,103,people,412,航运业,0,大连海事大学,
7.24E+17,1465292905,1465477200,《肖申克的救赎》为何是影史第一？,29.99,1297,120,4.37,111,661c60abfd25747abc4fc024a5f00c98,主讲人已通过实名认证。,ended,音影游,597,585,580,17,0,0,0,567,7814,0,21,0,24,6,1,12,5,2,1,0,2,242,people,1136,,,,广州
7.39E+17,1468898535,1469369888,《霸王别姬》，最伟大的国产片,29,1257,132,4.51,159,661c60abfd25747abc4fc024a5f00c98,主讲人已通过实名认证。,ended,音影游,597,585,580,17,0,0,0,567,7814,0,21,0,24,6,1,12,5,2,1,0,2,242,people,1136,,,,广州
7.53E+17,1472193379,1472960499,如何成为合格的旅游定制师？,49,327,29,4.24,70,831bddaa78996b9893bf5cef2fe54a74,主讲人已通过实名认证。,ended,职业,1915,1894,1858,39,22,2,1,48786,77752,9,78,2,163,10,1,5,14,8,17,65,2,12766,people,74918,旅游,,哈尔滨工业大学（HIT）,成都
7.29E+17,1466484972,1466692967,如何办出一场有中国特色的电影节？,16.8,238,11,4.18,38,57fe3c34ab57ba87a58acf26c2a7798e,,ended,音影游,597,585,580,24,1,0,0,58,5005,4,45,1,85,10,1,3,39,0,0,0,9,66,people,532,策展,0,北京广播学院,北京
7.21E+17,1464785477,1464872220,怎么从电影得到更大的乐趣,19.99,1339,115,3.87,63,78dd7b7be85989df73b8b0ee1857e537,主讲人已通过实名认证。,ended,音影游,597,585,580,832,118,3,0,94924,524126,3,56,0,845,21,1,2,274,78,16,0,0,76680,people,478846,创意艺术,0,科尔沁小学,南瓦利斯特里姆
8.34E+17,1491549408,1493041681,艺术圈到底是个怎样的圈子？,9.99,455,77,4.82,105,0251c476dc362a1129504767a576aece,主讲人已通过实名认证。,ended,艺术,595,590,584,61,9,1,2,846,1647,5,50,0,77,20,0,2,6,0,10,46,1,206,people,945,创意艺术,0,美术学油画,上海
8.29E+17,1490339706,1491232971,零基础学油画，从今天开始,9.99,636,129,4.79,110,0251c476dc362a1129504767a576aece,主讲人已通过实名认证。,ended,艺术,595,590,584,61,9,1,2,846,1647,5,50,0,77,20,0,2,6,0,10,46,1,206,people,945,创意艺术,0,美术学油画,上海
8.35E+17,1491888368,1492961710,高度自律：为了高度自由,9.99,20092,3347,4.54,254,5554bf8a44eb7848c3274d0675f06f1e,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,65,11,1,0,31900,48031,3,156,0,88,41,0,4,14,1,35,213,0,7257,people,41151,广播电视,0,香港浸会大学,香港
1.01E+18,1533613949,1534426611,周国平：孤独对于生命有何价值,9.9,21188,2519,4.68,49,52f9db02fd6f4dab279c3ff6f38e3f90,,ended,生活方式,1092,1066,1063,0,0,0,0,2,6816,0,0,0,0,0,-1,1,0,0,0,1,0,0,people,0,,,,
8.60E+17,1497935137,1499954860,英语小白变学霸的5大狠招,9.99,2635,354,4.6,170,0a4c3a3b8bad3a044e6405b63ec235d9,主讲人已通过实名认证。,ended,教育,2329,2310,2282,1,3,0,0,128,2768,3,5,0,44,18,0,6,5,0,6,1,0,0,people,18,高等教育,,,北京
7.70E+17,1476454335,1477130601,我在意大利学美术：如何成为艺术世界的一份子,9.99,2883,265,4.68,203,9f1405492109573d8d511f6a759eb7f7,主讲人已通过实名认证。,ended,艺术,595,590,584,732,93,3,1,153788,153184,24,246,1,1897,61,1,2,450,39,3,235,46,40482,people,275141,策展,,罗马美术学院,意大利
9.78E+17,1525850644,1527174119,提升公众表达的说服力和感染力,9.9,4956,638,4.75,123,5554bf8a44eb7848c3274d0675f06f1e,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,65,11,1,0,31900,48031,3,156,0,88,41,0,4,14,1,35,213,0,7257,people,41151,广播电视,0,香港浸会大学,香港
8.82E+17,1502966340,1503849339,成长新知：放下、拾回、重生,9.99,1393,316,4.73,131,5554bf8a44eb7848c3274d0675f06f1e,主讲人已通过实名认证。,ended,教育,2329,2310,2282,65,11,1,0,31900,48031,3,156,0,88,41,0,4,14,1,35,213,0,7257,people,41151,广播电视,0,香港浸会大学,香港
8.26E+17,1489633663,1491589213,85 后记者香港从业体验思考,9.99,1124,288,4.86,170,5554bf8a44eb7848c3274d0675f06f1e,主讲人已通过实名认证。,ended,职业,1915,1894,1858,65,11,1,0,31900,48031,3,156,0,88,41,0,4,14,1,35,213,0,7257,people,41151,广播电视,0,香港浸会大学,香港
7.47E+17,1470895969,1471965779,带你看懂二次元,13.56,2817,259,4.23,130,bc07ae84f8eb305ea912f2dd4f102216,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,23,18,3,2,4768,26688,3,54,7,198,8,1,2,17,4,7,18,1,1022,people,6372,互联网,,,上海
9.29E+17,1514260787,1516284951,如何练就令人拍案叫绝的临场反应,29.9,12990,1036,4.69,0,f6643a574b2b8e859cb2e7c323b28630,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,71,26,0,0,47832,262804,0,0,0,86,10,1,1,80,3,1,16,12,19163,people,148612,互联网,0,黑龙江大学,北京
8.25E+17,1489407082,1490627158,爱奇艺招聘经理：HR 视角看简历与招聘,9,3363,342,4.46,102,b0df198c5942d943a11ad23d7c3ed166,主讲人已通过实名认证。,ended,职业,1915,1894,1858,11,0,0,1,0,685,11,208,0,49,61,0,1,0,0,5,2,0,1,people,13,互联网,,,北京
8.25E+17,1489408151,1490707086,京东校招经理：校招生的实习、招聘指南,9,1539,88,3.51,37,e78e64a59ff415486b42c09b3cdd38ec,,ended,职业,1915,1894,1858,0,0,0,1,3,349,0,1,0,0,10,0,1,0,0,1,3,0,0,people,0,互联网,,,
